,features,spliced_features,unspliced_features,gene_count_corr,fit_r2,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,velocity_genes,spearmans_score,velocity_score
VEZT,VEZT,VEZT,VEZT,-0.0041,-1.749478816986084,,,,,,,,,,,,,,,,False,0.13108236260174097,0
METAP2,METAP2,METAP2,METAP2,0.0399,-0.04561769962310791,,,,,,,,,,,,,,,,False,0.03938866132735073,0
USP44,USP44,USP44,USP44,-0.0238,-0.04221630096435547,,,,,,,,,,,,,,,,False,0.06715549878035654,0
CDK17,CDK17,CDK17,CDK17,-0.0419,-0.7298363447189331,,,,,,,,,,,,,,,,False,0.18148455731507468,0
SLC25A3,SLC25A3,SLC25A3,SLC25A3,0.0331,-0.2682204246520996,,,,,,,,,,,,,,,,False,0.0,0
ANKS1B,ANKS1B,ANKS1B,ANKS1B,0.0197,-1.079317331314087,,,,,,,,,,,,,,,,False,0.47671180352808096,0
UHRF1BP1L,UHRF1BP1L,UHRF1BP1L,UHRF1BP1L,-0.0077,-1.433605432510376,,,,,,,,,,,,,,,,False,0.09513615113246225,0
SCYL2,SCYL2,SCYL2,SCYL2,-0.0371,-0.8305273056030273,,,,,,,,,,,,,,,,False,0.09015864751596014,0
UTP20,UTP20,UTP20,UTP20,0.0377,-0.2609376907348633,,,,,,,,,,,,,,,,False,0.14993611914470972,0
ARL1,ARL1,ARL1,ARL1,0.0032,-0.012248873710632324,,,,,,,,,,,,,,,,False,0.09952825601706364,0
NUP205,NUP205,NUP205,NUP205,0.0331,-0.06642794609069824,,,,,,,,,,,,,,,,False,0.24402725793611424,0
WDR91,WDR91,WDR91,WDR91,0.0164,-0.042836546897888184,,,,,,,,,,,,,,,,False,0.10576715989087564,0
ENSGALG00000011745.6,ENSGALG00000011745.6,ENSGALG00000011745.6,ENSGALG00000011745.6,0.0274,-0.07921731472015381,,,,,,,,,,,,,,,,False,0.06882686231134005,0
ENSGALG00000011747.4,ENSGALG00000011747.4,ENSGALG00000011747.4,ENSGALG00000011747.4,0.2348,0.025662004947662354,6.29766194946763,1.10129727657794,0.35729791603890804,11.660476257244593,0.1709533578157425,0.8402218222618103,2.838365316390991,0.31163137657480516,0.0,0.0,0.4988342127956324,3.282428375264301,10.229928369152134,0.5013921536497061,3.0673955826598336,True,0.41932931067328544,0
GRIN2B,GRIN2B,GRIN2B,GRIN2B,-0.0162,0.43227046728134155,0.11038769976756732,0.14284757181826782,0.23677278236630647,5.647596267194893,5.911137976249059,0.27012404799461365,0.054646559059619904,0.18739571217798773,0.0,0.0,0.34675693458427814,0.6358574010402633,0.19640665363263468,0.925010958077692,1.3931791130916364,True,0.6965336431050475,30
ATF7IP,ATF7IP,ATF7IP,ATF7IP,-0.0072,0.17425012588500977,0.2601360996462056,0.2581345424653031,0.37332504095109836,13.355134003835705,0.765317784547806,0.23316946625709534,0.14167161285877228,0.28306705806924615,0.0,0.0,0.2748682306861234,0.7394235503836625,0.43305057518441104,0.6862955373860447,2.272152563199954,True,0.567772116414951,0
TTC26,TTC26,TTC26,TTC26,-0.0233,-1.4579689502716064,,,,,,,,,,,,,,,,False,0.15475836199022727,0
UBN2,UBN2,UBN2,UBN2,-0.0625,-0.9063656330108643,,,,,,,,,,,,,,,,False,0.08996585251247702,0
FMC1,FMC1,FMC1,FMC1,0.1129,0.0515018105506897,0.5742390382760718,10.500672318411947,0.22215897669537102,4.5721399015228315,0.026186807267367843,0.01635012775659561,0.295012503862381,0.17590334373559738,0.0,0.0,0.3993557681345552,0.05296358557809364,0.9548347060536516,1.6538852681307166,1.6323968952158547,False,0.28505575270315064,0
GBE,GBE,GBE,GBE,0.0135,-0.5742377042770386,,,,,,,,,,,,,,,,False,0.22511478419760042,0
POLDIP3,POLDIP3,POLDIP3,POLDIP3,-0.0155,-0.0715172290802002,,,,,,,,,,,,,,,,False,0.08056938355060357,0
TCF20,TCF20,TCF20,TCF20,-0.0005,-1.1615979671478271,,,,,,,,,,,,,,,,False,0.15649243209577635,0
CYP2D6,CYP2D6,CYP2D6,CYP2D6,-0.0013,-0.34471356868743896,,,,,,,,,,,,,,,,False,0.18764975530945102,0
SMDT1,SMDT1,SMDT1,SMDT1,0.0003,0.0417100191116333,0.4662122269474016,8.285945441661058,0.27731400247523574,5.685780322115514,0.04104255449026824,0.020093148574233055,0.23132118582725525,0.16703892222096473,0.0,0.0,0.41729796978851136,0.06642245911739883,0.951676763851067,1.9540623211232349,1.3893938110472577,True,0.19928810080988846,0
WBP2NL,WBP2NL,WBP2NL,WBP2NL,-0.0246,-0.15685319900512695,,,,,,,,,,,,,,,,False,0.04633216388918156,0
SEPTIN3,SEPTIN3,SEPTIN3,SEPTIN3,-0.0343,0.46751564741134644,0.3503884314402545,1.252109171096018,0.41814181052902843,6.218395431282898,0.2055992080271244,0.06896857917308807,0.15598498284816742,0.23933834717031027,0.0,0.0,0.4109120606853126,0.21437122835897224,0.41623215572426797,0.9270015088385051,1.7436599169861102,True,0.5944945879856623,16
POLR3H,POLR3H,POLR3H,POLR3H,-0.0504,0.0020506978034973145,,,,,,,,,,,,,,,,False,0.1222017007046976,0
ACO2,ACO2,ACO2,ACO2,-0.0239,-0.05677294731140137,,,,,,,,,,,,,,,,False,0.06890184824930272,0
PHF5A,PHF5A,PHF5A,PHF5A,0.0229,-0.10474681854248047,,,,,,,,,,,,,,,,False,0.0,0
TOB2,TOB2,TOB2,TOB2,-0.1116,0.14460104703903198,0.5728474516588368,4.938519497641618,0.29702858541679106,4.526489174070415,0.04609534140676261,0.024119440466165543,0.24723617732524872,0.20937211737862393,0.0,0.0,0.4288581780053681,0.08069265149358781,0.6627977454777936,1.1663759604838124,1.9767816688449162,True,0.3563324182410314,18
RANGAP1,RANGAP1,RANGAP1,RANGAP1,0.0632,0.24025797843933105,0.4477933261110633,2.8262230018215773,0.28109983101015407,10.158014818509729,0.19712684493511914,0.057083409279584885,0.390205055475235,0.20587227360833613,0.0,0.0,0.42837233908004047,0.17587120713351917,1.3845259258523583,1.1281581911160832,2.303495017194534,True,0.47572843403580245,0
L3MBTL2,L3MBTL2,L3MBTL2,L3MBTL2,0.0176,-0.20821356773376465,,,,,,,,,,,,,,,,False,0.08630495847712397,0
EP300,EP300,EP300,EP300,-0.039,-0.5388493537902832,,,,,,,,,,,,,,,,False,0.11739241793029759,0
RBX1,RBX1,RBX1,RBX1,-0.0134,-0.17614495754241943,,,,,,,,,,,,,,,,False,0.0011609506274362937,0
XPNPEP3,XPNPEP3,XPNPEP3,XPNPEP3,0.0263,-0.38524961471557617,,,,,,,,,,,,,,,,False,0.019696412627515616,0
ST13P5,ST13P5,ST13P5,ST13P5,0.1316,-0.21462023258209229,,,,,,,,,,,,,,,,False,0.13480187944504582,0
SLC25A17,SLC25A17,SLC25A17,SLC25A17,0.0163,-0.0783771276473999,,,,,,,,,,,,,,,,False,0.07302088043846461,0
MRTFA,MRTFA,MRTFA,MRTFA,0.0103,-0.9202128648757935,,,,,,,,,,,,,,,,False,0.0,0
ADSL,ADSL,ADSL,ADSL,0.0244,-0.06190657615661621,,,,,,,,,,,,,,,,False,0.15349610196208194,0
TNRC6B,TNRC6B,TNRC6B,TNRC6B,0.0135,-0.3037855625152588,,,,,,,,,,,,,,,,False,0.24114859879211467,0
SYNGR1,SYNGR1,SYNGR1,SYNGR1,-0.0832,-0.031027913093566895,,,,,,,,,,,,,,,,False,0.021921215532503955,0
MICALL1,MICALL1,MICALL1,MICALL1,-0.0545,-0.001659393310546875,,,,,,,,,,,,,,,,False,0.19461225560126502,0
TMEM184B,TMEM184B,TMEM184B,TMEM184B,0.011,-0.0847703218460083,,,,,,,,,,,,,,,,False,0.1291860887287747,0
POLR2F,POLR2F,POLR2F,POLR2F,0.0082,0.008670210838317871,,,,,,,,,,,,,,,,False,0.14615956890186763,0
ANKRD54,ANKRD54,ANKRD54,ANKRD54,-0.0341,-0.0924692153930664,,,,,,,,,,,,,,,,False,0.0815888762739371,0
ENSGALG00000012410.5,ENSGALG00000012410.5,ENSGALG00000012410.5,ENSGALG00000012410.5,0.0116,-0.007181644439697266,,,,,,,,,,,,,,,,False,0.06937451206848896,0
TST,TST,TST,TST,0.0188,-0.048827290534973145,,,,,,,,,,,,,,,,False,0.1806344562819788,0
EIF3D,EIF3D,EIF3D,EIF3D,-0.0265,-0.04667484760284424,,,,,,,,,,,,,,,,False,0.0,0
RBFOX2,RBFOX2,RBFOX2,RBFOX2,0.0648,0.8517277240753174,1.0480349039268906,0.9394375341245492,0.6498647737608705,6.663165883394946,0.3833458869159222,0.31867459416389465,0.39278820157051086,0.4028306740917069,0.0,0.0,0.4503438339699485,0.8150351219293368,0.9563651160369145,0.3291527141633833,1.3120279807278443,True,0.8140907044413983,0
MCM5,MCM5,MCM5,MCM5,0.2185,0.25206029415130615,1.2943186013562322,15.328714541968871,0.3577716065601247,3.7680427230354985,0.04777271347120404,0.020729131996631622,0.6725628972053528,0.20090316946550235,0.0,0.0,0.48055011994865754,0.06640213141657324,1.5787889812029257,0.8383269594129319,1.7513450829122592,True,0.4310422276392815,0
LARGE1,LARGE1,LARGE1,LARGE1,-0.0157,-2.604292154312134,,,,,,,,,,,,,,,,False,0.3052888722708106,0
FBXO7,FBXO7,FBXO7,FBXO7,0.0136,-0.15721487998962402,,,,,,,,,,,,,,,,False,0.08112108146057519,0
RTCB,RTCB,RTCB,RTCB,0.0039,-0.05801987648010254,,,,,,,,,,,,,,,,False,0.05242982351477106,0
PRDM4,PRDM4,PRDM4,PRDM4,-0.0295,-0.5890003442764282,,,,,,,,,,,,,,,,False,0.07437931725855372,0
PWP1,PWP1,PWP1,PWP1,-0.0003,-0.09364151954650879,,,,,,,,,,,,,,,,False,0.11283116994064174,0
CRY1,CRY1,CRY1,CRY1,0.1041,0.2409023642539978,0.18275058456461718,1.0692368543884045,0.2793743260718796,14.083007171686525,0.3863742455095054,0.0536515936255455,0.1871126890182495,0.2369852097694389,0.0,0.0,0.3954115274762084,0.15699749546411107,0.49398096864400753,0.7601740139568438,2.795760049361888,True,0.41114503284266735,17
TMEM263,TMEM263,TMEM263,TMEM263,0.0884,0.33445340394973755,0.7907022485311196,6.663086587838436,0.5604467191977065,3.6743931718342098,0.05143939877549808,0.020522505044937134,0.22674494981765747,0.22810956750751868,0.0,0.0,0.4555162314743019,0.06594331422055026,0.527973766438663,0.6167276376539734,1.5244562102684642,True,0.5088998852059455,0
POLR3B,POLR3B,POLR3B,POLR3B,0.0399,-0.5700006484985352,,,,,,,,,,,,,,,,False,0.1914895738936232,0
CKAP4,CKAP4,CKAP4,CKAP4,-0.0745,0.06735497713088989,0.5193911100949526,10.260063307598323,0.2843740606611343,5.653052429575965,0.03127247119322419,0.01954246312379837,0.2952697277069092,0.1549050144987547,0.0,0.0,0.41584441035524466,0.06617988747956795,1.1816323679582825,1.9617255759516126,1.3989853817230165,True,0.2688836752872458,0
NUAK1,NUAK1,NUAK1,NUAK1,0.0614,0.5108443796634674,0.1571864613984728,0.5822555066242218,0.27171519046223547,10.301030016433527,0.7897791972756383,0.08852457255125046,0.1706535965204239,0.2951350097118677,0.0,0.0,0.25625430608544186,0.22751872100244533,0.38056077264602584,0.5240330615780341,2.8378616353071253,True,0.7007988255797649,12
ALDH1L2,ALDH1L2,ALDH1L2,ALDH1L2,0.0814,-0.5599064826965332,,,,,,,,,,,,,,,,False,0.17255148906429674,0
ENSGALG00000012694.7,ENSGALG00000012694.7,ENSGALG00000012694.7,ENSGALG00000012694.7,0.0287,-0.03322875499725342,,,,,,,,,,,,,,,,False,0.0,0
SLC41A2,SLC41A2,SLC41A2,SLC41A2,0.0267,-0.24753069877624512,,,,,,,,,,,,,,,,False,0.14654116606662965,0
PARPBP,PARPBP,PARPBP,PARPBP,0.1223,0.5722402036190033,0.058696924478429204,0.11809824235324173,0.2840673387398885,8.428070752024377,5.027813946538501,0.18208226561546326,0.04260291904211044,0.23446920047628048,0.0,0.0,0.19907223860061918,0.43086472789277747,0.12181045984496072,0.8339650773941149,2.013946932079877,True,0.5610430885576138,11
NUP37,NUP37,NUP37,NUP37,0.1423,0.0690656304359436,0.11925086914750957,0.5891420334241192,0.24199325143967498,13.14878206142979,0.7165838366746903,0.07164464890956879,0.13472416996955872,0.25868826756677704,0.0,0.0,0.28407068787443457,0.19581025359818152,0.35849775712744425,0.7711428763930004,3.03985212346782,True,0.5138650667303905,0
WASHC3,WASHC3,WASHC3,WASHC3,0.0152,-0.6976619958877563,,,,,,,,,,,,,,,,False,0.0,0
DRAM1,DRAM1,DRAM1,DRAM1,-0.0304,-0.8002583980560303,,,,,,,,,,,,,,,,False,0.16922057574680563,0
GNPTAB,GNPTAB,GNPTAB,GNPTAB,0.1045,-0.2229020595550537,,,,,,,,,,,,,,,,False,0.23800986702756877,0
ENSGALG00000012766.7,ENSGALG00000012766.7,ENSGALG00000012766.7,ENSGALG00000012766.7,0.0017,-1.3956408500671387,,,,,,,,,,,,,,,,False,0.1774049944882164,0
CHPT1,CHPT1,CHPT1,CHPT1,0.0164,-0.3918471336364746,,,,,,,,,,,,,,,,False,0.23184221467601782,0
HIPK2,HIPK2,HIPK2,HIPK2,-0.0688,-0.017630338668823242,,,,,,,,,,,,,,,,False,0.4846821892424368,0
KIAA1549,KIAA1549,KIAA1549,KIAA1549,-0.003,0.60956209897995,0.3165569570051441,0.13830322242503634,0.3102935401297916,11.71175492254149,1.3009855967760087,0.4576297998428345,0.16620482504367828,0.1671655869380058,0.0,0.0,0.47198696053215033,2.1102097173064363,0.6456061745672648,1.3765785297997226,2.563489786724713,True,0.4539730939163733,0
TRIM24,TRIM24,TRIM24,TRIM24,0.0758,0.005424141883850098,,,,,,,,,,,,,,,,False,0.36314798971713114,0
SLC37A3,SLC37A3,SLC37A3,SLC37A3,-0.0194,-0.23435497283935547,,,,,,,,,,,,,,,,False,0.09792369028908167,0
MKRN4P,MKRN4P,MKRN4P,MKRN4P,-0.0657,-0.007892131805419922,,,,,,,,,,,,,,,,False,0.4264014495613547,0
DENND2A,DENND2A,DENND2A,DENND2A,0.0535,-0.1858835220336914,,,,,,,,,,,,,,,,False,0.22441773550589278,0
BRAF,BRAF,BRAF,BRAF,-0.04,-5.071288108825684,,,,,,,,,,,,,,,,False,0.07430540803077276,0
AGK,AGK,AGK,AGK,-0.0562,-0.1320946216583252,,,,,,,,,,,,,,,,False,0.2198994324873404,0
DENND11,DENND11,DENND11,DENND11,-0.0218,-0.879854679107666,,,,,,,,,,,,,,,,False,0.04819614391832936,0
SSBP1,SSBP1,SSBP1,SSBP1,0.0573,-0.037354350090026855,,,,,,,,,,,,,,,,False,0.0,0
CREB3L2,CREB3L2,CREB3L2,CREB3L2,-0.0305,-0.6811463832855225,,,,,,,,,,,,,,,,False,0.10929442235390298,0
DGKI,DGKI,DGKI,DGKI,0.0101,0.33591794967651367,0.02494559817181968,0.010243075688498623,0.16317070708719042,14.957136989385173,26.961696139971416,0.6915386319160461,0.03246726840734482,0.15056573984293437,0.0,0.0,0.361325587283169,2.249003914521937,0.11111772477482285,1.7911877219175787,4.365255186907658,False,0.5427739939458629,0
SYT10,SYT10,SYT10,SYT10,0.0284,0.1133352518081665,0.011292103889131341,0.05266821980299278,0.1617143312290719,8.32751992559144,8.782002985477444,0.08444540947675705,0.01177927479147911,0.12099870444182974,0.0,0.0,0.09729252696217322,0.24561986834352423,0.042855871415793376,1.3972095546223366,2.7146743179145,False,0.43628825955001355,0
RDX,RDX,RDX,RDX,0.106,-0.088981032371521,,,,,,,,,,,,,,,,False,0.19834750339209167,0
PKP2,PKP2,PKP2,PKP2,-0.0248,-0.6665878295898438,,,,,,,,,,,,,,,,False,0.1780864828480297,0
YARS2,YARS2,YARS2,YARS2,0.0131,-0.028230786323547363,,,,,,,,,,,,,,,,False,0.13917794293926777,0
DNM1L,DNM1L,DNM1L,DNM1L,0.0173,-0.1513608694076538,,,,,,,,,,,,,,,,False,0.1339825374611149,0
FGD4,FGD4,FGD4,FGD4,0.0942,-0.1984424591064453,,,,,,,,,,,,,,,,False,0.5077571169925832,0
BICD1,BICD1,BICD1,BICD1,-0.0167,-1.3606810569763184,,,,,,,,,,,,,,,,False,0.41342250621869386,0
AMN1,AMN1,AMN1,AMN1,-0.0096,-0.2637408971786499,,,,,,,,,,,,,,,,False,0.08853590510231996,0
DENND5B,DENND5B,DENND5B,DENND5B,0.0341,0.30128180980682373,0.18238571577143728,0.07029937484328987,0.18168263273926993,12.233121673676417,4.738410525851781,0.7512160539627075,0.16928288340568542,0.22819489938698612,0.0,0.0,0.34219218916515526,2.639872951057094,0.5753682173692203,1.0672706574643598,3.2055070095790787,True,0.6265189383847425,0
CAPRIN2,CAPRIN2,CAPRIN2,CAPRIN2,0.0178,-0.5874797105789185,,,,,,,,,,,,,,,,False,0.1619840607590748,0
TMTC1,TMTC1,TMTC1,TMTC1,-0.0262,-0.2113020420074463,,,,,,,,,,,,,,,,False,0.5809970837362297,0
IQSEC3,IQSEC3,IQSEC3,IQSEC3,-0.0689,0.1684665083885193,0.09840014460423317,0.13980488639576572,0.21884062492572784,13.577102881563707,3.0065375125408176,0.24606242775917053,0.11601169407367706,0.2818845595678414,0.0,0.0,0.2648638231975843,0.646276485091283,0.31246937194774893,0.6542991210733416,3.211772613974436,True,0.709352361625335,19
ENSGALG00000019291.5,ENSGALG00000019291.5,ENSGALG00000019291.5,ENSGALG00000019291.5,-0.0482,0.030135154724121094,0.04283770189064447,0.16533155667514726,0.1817479172902978,9.500097794626395,2.8050280412038164,0.08921340107917786,0.03710561990737915,0.04253572589635704,0.0,0.0,0.3435042356561865,0.25435430614202714,0.1520024633340152,1.2861194250183925,2.515670908847357,True,0.3673327704209922,0
KDM5A,KDM5A,KDM5A,KDM5A,-0.0242,-0.5905584096908569,,,,,,,,,,,,,,,,False,0.14929088006995092,0
CCDC77,CCDC77,CCDC77,CCDC77,0.0862,-0.07125091552734375,,,,,,,,,,,,,,,,False,0.3039283489771476,0
WNK1,WNK1,WNK1,WNK1,-0.0282,-2.0958948135375977,,,,,,,,,,,,,,,,False,0.1766421940460703,0
ERC1,ERC1,ERC1,ERC1,-0.0102,-0.3522465229034424,,,,,,,,,,,,,,,,False,0.5632845094354629,0
WNT5B,WNT5B,WNT5B,WNT5B,0.0148,-5.6621479988098145,,,,,,,,,,,,,,,,False,0.3249383278633287,0
CACNA1C,CACNA1C,CACNA1C,CACNA1C,0.0075,-0.9059109687805176,,,,,,,,,,,,,,,,False,0.12118356701177362,0
CECR2,CECR2,CECR2,CECR2,-0.0432,-0.35687506198883057,,,,,,,,,,,,,,,,False,0.5359686667898756,0
ATP6V1E1,ATP6V1E1,ATP6V1E1,ATP6V1E1,0.0196,-0.19379985332489014,,,,,,,,,,,,,,,,False,0.025474618328488283,0
BCL2L13,BCL2L13,BCL2L13,BCL2L13,0.0638,-0.046091437339782715,,,,,,,,,,,,,,,,False,0.28916245860895584,0
BID,BID,BID,BID,0.0483,-0.7991966009140015,,,,,,,,,,,,,,,,False,0.01764474275599003,0
MICAL3,MICAL3,MICAL3,MICAL3,0.0178,-0.305303692817688,,,,,,,,,,,,,,,,False,0.5077572637265649,0
ENSGALG00000019284.5,ENSGALG00000019284.5,ENSGALG00000019284.5,ENSGALG00000019284.5,-0.0277,0.09636145830154419,0.07295768229079858,1.2740455977948104,0.2541543250133127,7.27582289615747,0.4481848818808794,0.02092096582055092,0.06290038675069809,0.2039839421580923,0.0,0.0,0.11433456982614493,0.06513583498518039,0.20254537761853686,1.104465853874436,2.2474875795361102,True,0.3926403247809038,0
BPGM,BPGM,BPGM,BPGM,0.0044,-0.032038211822509766,,,,,,,,,,,,,,,,False,0.10456679748324302,0
EPS8,EPS8,EPS8,EPS8,0.0841,0.8954217508435249,0.3365924650382742,0.06983264746154985,0.1911150420115023,19.999999999999996,1.617781938314438,1.0573567152023315,0.30391666293144226,0.29299457951076696,0.0,0.0,0.4764931673402817,3.488176402009845,1.0365483289712976,0.4715196865232956,3.973259482845023,True,0.6981712602969988,42
STRAP,STRAP,STRAP,STRAP,0.0147,-0.14459264278411865,,,,,,,,,,,,,,,,False,0.0,0
DERA,DERA,DERA,DERA,0.0447,-0.6024527549743652,,,,,,,,,,,,,,,,False,0.041582601562517654,0
RERGL,RERGL,RERGL,RERGL,0.0047,0.09862107038497925,0.19274689149495605,1.280297362433051,0.6007969733280272,7.287386152128528,0.22879676543176175,0.031050438061356544,0.06412386149168015,0.20355866951986307,0.0,0.0,0.3535453681796935,0.09852199181933251,0.19139361063596505,0.6618008308977666,1.5362142260822498,True,0.386312253161045,0
PLEKHA5,PLEKHA5,PLEKHA5,PLEKHA5,-0.05,0.20025521516799927,0.11636319663205427,0.052644908494459304,0.11743579684761024,20.492792543959787,4.38028419415156,0.5988034605979919,0.16480456292629242,0.28490931268172,0.0,0.0,0.3049078098110512,1.6990157847292686,0.46750844963665666,0.6787689581736737,5.489311346534282,True,0.7585033215633561,28
SLCO1C1,SLCO1C1,SLCO1C1,SLCO1C1,0.0063,0.380628764629364,0.014852268141824145,0.07481125995650914,0.17473585653464763,9.462631401164067,3.6967172026634216,0.07287023961544037,0.017248129472136497,0.04345616220594175,0.0,0.0,0.0012374882892041258,0.19185638125030627,0.04626165440402411,1.1715230701465777,3.08858403151104,True,0.613572732277346,0
PYROXD1,PYROXD1,PYROXD1,PYROXD1,-0.0313,-0.3776787519454956,,,,,,,,,,,,,,,,False,0.02114533595149433,0
RECQL,RECQL,RECQL,RECQL,0.0178,-0.3400845527648926,,,,,,,,,,,,,,,,False,0.08052329514190189,0
BCAT1,BCAT1,BCAT1,BCAT1,0.0046,0.019511163234710693,0.053763063760654504,0.21437779545291838,0.2312540996674302,14.483701964686562,1.896879206597805,0.0871613472700119,0.06191744655370712,0.21047196179301636,0.0,0.0,0.24265855789354573,0.2591545525221367,0.19146724996670822,1.1682672310899633,3.155876491951974,True,0.43569601645391004,0
ETNK1,ETNK1,ETNK1,ETNK1,-0.0062,-0.9956152439117432,,,,,,,,,,,,,,,,False,0.2624301079269648,0
C2CD5,C2CD5,C2CD5,C2CD5,-0.0486,-1.3730695247650146,,,,,,,,,,,,,,,,False,0.18405095030183888,0
ST8SIA1,ST8SIA1,ST8SIA1,ST8SIA1,0.0165,-0.65203857421875,,,,,,,,,,,,,,,,False,0.46831224329206567,0
PRMT8,PRMT8,PRMT8,PRMT8,0.0329,0.48584210872650146,0.060054050602113405,0.05332655180725566,0.11381941667449821,20.362360942176196,4.172341220908694,0.34796616435050964,0.10054128617048264,0.2868144746885423,0.0,0.0,0.3886026015183307,0.823568785546996,0.27880395615698195,0.5965085157210323,5.418310736516607,True,0.6048815201723282,39
FOXM1,FOXM1,FOXM1,FOXM1,0.2095,0.6269469261169434,0.19335690133831523,2.146064640705385,0.3492736691510141,6.725251885682204,0.2858563131093979,0.030974755063652992,0.1535971462726593,0.261601603331261,0.0,0.0,0.2226737573745276,0.08249667198952142,0.37634064206564477,0.6277187161889148,1.980549452904626,True,0.6746826382514777,14
RHNO1,RHNO1,RHNO1,RHNO1,0.1297,0.6128394603729248,0.2823237648111915,1.950756906174346,0.5670073876478721,4.29387814632089,0.17268409252166747,0.031223930418491364,0.09809231013059616,0.25856148351426694,0.0,0.0,0.21554918218365693,0.09164255244897988,0.2727434156334092,0.6472327924884819,1.495407565192799,True,0.6370639074367018,0
TULP3,TULP3,TULP3,TULP3,0.1034,-0.1887112855911255,,,,,,,,,,,,,,,,False,0.3887619526568066,0
OPTN,OPTN,OPTN,OPTN,-0.0657,0.018004536628723145,0.13858080070861692,1.8220919955196666,0.17752015623141865,9.99270998980752,0.21296769559383394,0.030880242586135864,0.1717037558555603,0.19338796843741377,0.0,0.0,0.3284371639336477,0.09571989313755855,0.489387177187821,1.2891255138794138,3.0516083878646625,True,0.28534075373600015,0
DCLRE1C,DCLRE1C,DCLRE1C,DCLRE1C,0.0027,-0.199296236038208,,,,,,,,,,,,,,,,False,0.1472030269929086,0
ETFRF1,ETFRF1,ETFRF1,ETFRF1,0.0413,-1.6210663318634033,,,,,,,,,,,,,,,,False,0.0,0
ENSGALG00000014066.7,ENSGALG00000014066.7,ENSGALG00000014066.7,ENSGALG00000014066.7,0.014,-0.08499443531036377,,,,,,,,,,,,,,,,False,0.034800090315890674,0
ITPR2,ITPR2,ITPR2,ITPR2,0.0555,0.12937283515930176,0.039785000333636446,0.14138851892772047,0.20012224230848413,6.7863200812303095,5.493680990338326,0.09955890476703644,0.027591414749622345,0.23012508267633675,0.0,0.0,0.2359524935319492,0.2641069547985512,0.0883268044121435,0.7969242441645079,1.8667683112838267,True,0.5205554176005598,0
INTS13,INTS13,INTS13,INTS13,0.0201,-0.3723111152648926,,,,,,,,,,,,,,,,False,0.05187092890253299,0
FGFR1OP2,FGFR1OP2,FGFR1OP2,FGFR1OP2,0.0089,-0.09912562370300293,,,,,,,,,,,,,,,,False,0.10777112347545009,0
STK38L,STK38L,STK38L,STK38L,0.0451,0.6247219741344452,0.7940052874321134,0.7220065163582134,0.42413230113549183,12.208371093127864,0.3198245841264725,0.2506542205810547,0.3644316792488098,0.20188981464486774,0.0,0.0,0.4922976947242432,0.9501419739729643,1.3908163186740772,1.1356700959598698,1.9438934529113072,True,0.6118431806265777,0
ARNTL2,ARNTL2,ARNTL2,ARNTL2,-0.0819,0.33247923851013184,0.2880684035820788,0.32931076757110517,0.31902179353579574,8.108796874423543,0.6155130967497826,0.2250940203666687,0.1727939248085022,0.3087606693147293,0.0,0.0,0.26350447993440435,0.6334929944122452,0.4824192035573952,0.5887203206971885,2.331087542405235,True,0.6734987420406767,0
PPFIBP1,PPFIBP1,PPFIBP1,PPFIBP1,0.0849,0.18530124425888062,0.12466583425863577,0.8778756743027042,0.25589200281522845,11.716713249207649,0.4681414596488078,0.04371234402060509,0.11819620430469513,0.22105565798740354,0.0,0.0,0.34930959168645387,0.12993656743420526,0.32774801268081727,0.9525314122819237,2.7721001562755836,True,0.33772178958079724,0
